"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"260","x1588","X3300045920_PreDrought_Site1_48hr",0.000136446737220884,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"950","x3114","X3300049732_PreDrought_0hr",0.000136289076111834,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"273","x1588","X3300045947_Drought_Site3_6hr",0.0001361489502165,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"946","x3114","X3300045975_PreDrought_Site1_6hr",0.000135775586936405,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"964","x3114","X3300046482_Drought_Site3_6hr",0.000135682281435889,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1152","x509","X3300045931_Drought_Site2_0hr",0.000135433298079842,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"968","x3114","X3300045947_Drought_Site3_6hr",0.000134842965082528,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"253","x1588","X3300045932_PreDrought_Site2_6hr",0.000133774257532964,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"960","x3114","X3300049731_Drought_Site1_48hr",0.000132230972159489,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"272","x1588","X3300045952_Drought_Site2_6hr",0.000132177613873888,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"941","x3114","X3300045927_Drought_Site2_6hr",0.000131814365159304,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1151","x509","X3300045929_PreDrought_Site1_48hr",0.000131549121598952,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1612","x583","X3300049734_Drought_Site3_0hr",0.000131085395051875,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1248","x520","X3300045947_Drought_Site3_6hr",0.000130925009680615,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1666","x689","X3300049730_PreDrought_Site1_6hr",0.000130414792231271,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"966","x3114","X3300045967_PreDrought_Site3_6hr",0.000129638570706245,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"263","x1588","X3300049730_PreDrought_Site1_6hr",0.000128751338248729,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"947","x3114","X3300045928_PreDrought_Site1_0hr",0.000128601068055685,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"952","x3114","X3300045953_Drought_Site3_48hr",0.000128504740557978,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"270","x1588","X3300045931_Drought_Site2_0hr",0.000126926181366284,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"948","x3114","X3300045926_Drought_Site2_48hr",0.00012650691408942,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"943","x3114","X3300045955_Drought_Site3_0hr",0.000126192587800189,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1689","x689","X3300045955_Drought_Site3_0hr",0.000125921205890941,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"939","x3114","X3300045946_Drought_Site3_48hr",0.000125388657342057,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"969","x3114","X3300045936_Drought_Site2_0hr",0.000124462309046802,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"972","x3114","X3300045966_PreDrought_Site3_0hr",0.000123588638410072,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"965","x3114","X3300045929_PreDrought_Site1_48hr",0.000122979146250486,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"956","x3114","X3300045968_PreDrought_Site3_48hr",0.000122823454979607,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"955","x3114","X3300045941_PreDrought_Site2_0hr",0.00012193307516795,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1933","x991","X3300049733_Drought_Site2_48hr",0.000121818283456937,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"21","x1076","X3300045965_PreDrought_Site3_48hr",0.000120736728994012,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"953","x3114","X3300045964_Drought_Site1_6hr",0.000120352326093559,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"937","x3114","X3300049734_Drought_Site3_0hr",0.000120311252992817,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"28","x1076","X3300045927_Drought_Site2_6hr",0.000120271299283771,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"24","x1076","X3300045975_PreDrought_Site1_6hr",0.000119727741999699,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"949","x3114","X3300045920_PreDrought_Site1_48hr",0.000119425774091081,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"938","x3114","X3300045977_Drought_Site1_0hr",0.000119171074133423,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1889","x937","X3300045941_PreDrought_Site2_0hr",0.000118458298414459,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"970","x3114","X3300045978_Drought_Site1_48hr",0.000118304938293003,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"25","x1076","X3300045910_PreDrought_Site1_0hr",0.000118015131486498,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1938","x991","X3300045975_PreDrought_Site1_6hr",0.00011756398762621,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1663","x689","X3300045945_PreDrought_Site3_0hr",0.00011694497991549,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"961","x3114","X3300045884_Drought_Site1_6hr",0.00011666303316717,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1905","x937","X3300045946_Drought_Site3_48hr",0.000115889516634325,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1686","x689","X3300045966_PreDrought_Site3_0hr",0.000115700001915812,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"31","x1076","X3300045977_Drought_Site1_0hr",0.000115204714631251,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1668","x689","X3300045933_PreDrought_Site2_48hr",0.000115204600608927,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1924","x991","X3300049732_PreDrought_0hr",0.000115041335960768,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"940","x3114","X3300045933_PreDrought_Site2_48hr",0.000114415528002017,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"14","x1076","X3300045964_Drought_Site1_6hr",0.000112874814709048,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1892","x937","X3300045964_Drought_Site1_6hr",0.000112518742738357,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1683","x689","X3300045977_Drought_Site1_0hr",0.000112320089538763,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1681","x689","X3300045946_Drought_Site3_48hr",0.000111709894722923,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1667","x689","X3300045978_Drought_Site1_48hr",0.000111149397670442,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1680","x689","X3300045975_PreDrought_Site1_6hr",0.000110892411641287,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"26","x1076","X3300049732_PreDrought_0hr",0.00011048824878554,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1679","x689","X3300045910_PreDrought_Site1_0hr",0.000110106901026062,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1885","x937","X3300045966_PreDrought_Site3_0hr",0.000110065261562769,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"16","x1076","X3300045920_PreDrought_Site1_48hr",0.000109938679887584,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1660","x689","X3300046482_Drought_Site3_6hr",0.000109470931613046,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1675","x689","X3300045953_Drought_Site3_48hr",0.000108957540585779,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"5","x1076","X3300045940_Drought_Site1_0hr",0.000108281480191277,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"959","x3114","X3300045910_PreDrought_Site1_0hr",0.000107977762055945,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"13","x1076","X3300045947_Drought_Site3_6hr",0.000107743773552626,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"10","x1076","X3300049731_Drought_Site1_48hr",0.000107355838782951,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"30","x1076","X3300045968_PreDrought_Site3_48hr",0.000106918259370737,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1942","x991","X3300045977_Drought_Site1_0hr",0.000106911417490347,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"944","x3114","X3300045932_PreDrought_Site2_6hr",0.000106700895889388,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1260","x520","X3300045953_Drought_Site3_48hr",0.000106423644293086,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1665","x689","X3300045941_PreDrought_Site2_0hr",0.000106138635379356,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"32","x1076","X3300045966_PreDrought_Site3_0hr",0.000105933118637204,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"945","x3114","X3300045931_Drought_Site2_0hr",0.00010582853191666,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1257","x520","X3300049730_PreDrought_Site1_6hr",0.000105795673289653,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1887","x937","X3300045944_PreDrought_Site2_48hr",0.00010553974061446,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1237","x520","X3300045931_Drought_Site2_0hr",0.000105488247248118,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1902","x937","X3300045955_Drought_Site3_0hr",0.000105296180788115,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"971","x3114","X3300049730_PreDrought_Site1_6hr",0.000105130291696637,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1752","x753","X3300045964_Drought_Site1_6hr",0.000105041231353846,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"8","x1076","X3300046482_Drought_Site3_6hr",0.000104845399291368,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1897","x937","X3300049731_Drought_Site1_48hr",0.000104737403690684,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1923","x991","X3300049731_Drought_Site1_48hr",0.000104082794917617,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"414","x1802","X3300049731_Drought_Site1_48hr",0.000103100881758017,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Archaea","Phylum < 2%"
"1620","x583","X3300045968_PreDrought_Site3_48hr",0.000103089230798232,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1226","x520","X3300045965_PreDrought_Site3_48hr",0.000102789377386794,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"942","x3114","X3300049733_Drought_Site2_48hr",0.000102718667312637,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1943","x991","X3300045932_PreDrought_Site2_6hr",0.000101923243834639,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1247","x520","X3300045964_Drought_Site1_6hr",0.000101836583617627,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1749","x753","X3300045926_Drought_Site2_48hr",0.000101736329512471,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1684","x689","X3300049734_Drought_Site3_0hr",0.000101556264964086,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"20","x1076","X3300049730_PreDrought_Site1_6hr",0.000101470692935045,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1748","x753","X3300045931_Drought_Site2_0hr",0.000101064546557068,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1251","x520","X3300045940_Drought_Site1_0hr",0.000100996487640182,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"36","x1076","X3300045945_PreDrought_Site3_0hr",0.000100193401711379,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1896","x937","X3300045975_PreDrought_Site1_6hr",9.91720754515575e-05,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"35","x1076","X3300045967_PreDrought_Site3_6hr",9.88446580164919e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"34","x1076","X3300045955_Drought_Site3_0hr",9.87830149661695e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"33","x1076","X3300045946_Drought_Site3_48hr",9.84110977320992e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1879","x937","X3300045933_PreDrought_Site2_48hr",9.78450032568972e-05,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1759","x753","X3300045928_PreDrought_Site1_0hr",9.78003184225952e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1916","x991","X3300045920_PreDrought_Site1_48hr",9.76612638595285e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1909","x991","X3300045941_PreDrought_Site2_0hr",9.76096378935145e-05,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1232","x520","X3300045927_Drought_Site2_6hr",9.75575244964338e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1677","x689","X3300045931_Drought_Site2_0hr",9.698113053456e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1256","x520","X3300045967_PreDrought_Site3_6hr",9.65636274468805e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"6","x1076","X3300045978_Drought_Site1_48hr",9.60432563561475e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1669","x689","X3300045927_Drought_Site2_6hr",9.53233827140727e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1873","x937","X3300045926_Drought_Site2_48hr",9.51013515007878e-05,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1907","x937","X3300045931_Drought_Site2_0hr",9.49394225233061e-05,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1673","x689","X3300045920_PreDrought_Site1_48hr",9.48709420349706e-05,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1243","x520","X3300045930_PreDrought_Site2_6hr",9.45445822633582e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1672","x689","X3300045930_PreDrought_Site2_6hr",9.45445822633582e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"17","x1076","X3300045934_PreDrought_Site3_6hr",9.4275807567871e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"421","x1802","X3300045946_Drought_Site3_48hr",9.42314758206973e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Archaea","Phylum < 2%"
"1898","x937","X3300045928_PreDrought_Site1_0hr",9.36723829047584e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1894","x937","X3300045967_PreDrought_Site3_6hr",9.35222533540654e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1690","x689","X3300045967_PreDrought_Site3_6hr",9.31420815924635e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1242","x520","X3300045934_PreDrought_Site3_6hr",9.25380046633941e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"432","x1802","X3300045955_Drought_Site3_0hr",9.19984672349766e-05,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Phylum < 2%"
"19","x1076","X3300045953_Drought_Site3_48hr",9.19442369062719e-05,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1250","x520","X3300045928_PreDrought_Site1_0hr",9.1767181896526e-05,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1691","x689","X3300045965_PreDrought_Site3_48hr",9.13683354549278e-05,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1882","x937","X3300045978_Drought_Site1_48hr",9.1272895941107e-05,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1229","x520","X3300045932_PreDrought_Site2_6hr",9.11735267114545e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1888","x937","X3300045930_PreDrought_Site2_6hr",9.10284614353821e-05,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1880","x937","X3300045927_Drought_Site2_6hr",9.08550991493505e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1659","x689","X3300045934_PreDrought_Site3_6hr",9.08002017589172e-05,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"29","x1076","X3300045952_Drought_Site2_6hr",9.03076864976873e-05,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
