"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"1566","x2970","X3300045978_Drought_Site1_48hr",0.000481525335091147,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Thermodesulfobacteria"
"1579","x2970","X3300045952_Drought_Site2_6hr",0.000480516936787847,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Thermodesulfobacteria"
"2549","x568","X3300045941_PreDrought_Site2_0hr",0.000478329950549449,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Candidatus_Omnitrophica"
"1565","x2970","X3300045936_Drought_Site2_0hr",0.000470443450267112,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Thermodesulfobacteria"
"2555","x568","X3300045926_Drought_Site2_48hr",0.000464931452414067,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Candidatus_Omnitrophica"
"3010","x917","X3300045936_Drought_Site2_0hr",0.000453478140657089,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Aquificae"
"3023","x917","X3300045978_Drought_Site1_48hr",0.000445645109001269,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Aquificae"
"2523","x568","X3300045929_PreDrought_Site1_48hr",0.000438402896110917,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Candidatus_Omnitrophica"
"1617","x300","X3300045941_PreDrought_Site2_0hr",0.000436077997106057,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Ascomycota"
"1586","x300","X3300045931_Drought_Site2_0hr",0.00043242604257817,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Ascomycota"
"1604","x300","X3300045927_Drought_Site2_6hr",0.000431921608829935,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Ascomycota"
"1600","x300","X3300045975_PreDrought_Site1_6hr",0.00041094551488881,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Ascomycota"
"1598","x300","X3300045977_Drought_Site1_0hr",0.000408745166736891,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Ascomycota"
"1618","x300","X3300045978_Drought_Site1_48hr",0.000407859738163256,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Ascomycota"
"1589","x300","X3300045926_Drought_Site2_48hr",0.000407090977327417,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Eukaryota","Ascomycota"
"1608","x300","X3300045965_PreDrought_Site3_48hr",0.000405903385872738,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Eukaryota","Ascomycota"
"1593","x300","X3300045966_PreDrought_Site3_0hr",0.00040383178999847,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Ascomycota"
"1602","x300","X3300045946_Drought_Site3_48hr",0.000399778794124541,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Ascomycota"
"1585","x300","X3300045952_Drought_Site2_6hr",0.00039555913841319,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Eukaryota","Ascomycota"
"609","x17","X3300045955_Drought_Site3_0hr",0.000394979694305222,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Synergistetes"
"1588","x300","X3300045944_PreDrought_Site2_48hr",0.000391772264308395,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Ascomycota"
"1615","x300","X3300045964_Drought_Site1_6hr",0.000389590261949686,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Ascomycota"
"1611","x300","X3300045936_Drought_Site2_0hr",0.000388826555386463,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Eukaryota","Ascomycota"
"1592","x300","X3300045934_PreDrought_Site3_6hr",0.000388170809034708,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Ascomycota"
"1607","x300","X3300045955_Drought_Site3_0hr",0.000386852540101411,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Ascomycota"
"1614","x300","X3300045930_PreDrought_Site2_6hr",0.000381843143984898,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Ascomycota"
"1612","x300","X3300046482_Drought_Site3_6hr",0.000378699011872676,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Ascomycota"
"1587","x300","X3300045920_PreDrought_Site1_48hr",0.000378309019967919,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Eukaryota","Ascomycota"
"601","x17","X3300045934_PreDrought_Site3_6hr",0.000375593207401181,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Synergistetes"
"1595","x300","X3300045953_Drought_Site3_48hr",0.000372267717594095,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Eukaryota","Ascomycota"
"1620","x300","X3300045947_Drought_Site3_6hr",0.000371903398988462,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Eukaryota","Ascomycota"
"1610","x300","X3300049732_PreDrought_0hr",0.000368227790863587,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Eukaryota","Ascomycota"
"577","x17","X3300045884_Drought_Site1_6hr",0.000367963670826402,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Synergistetes"
"1616","x300","X3300049733_Drought_Site2_48hr",0.000367922292579156,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Eukaryota","Ascomycota"
"1603","x300","X3300045945_PreDrought_Site3_0hr",0.000365716896625496,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Eukaryota","Ascomycota"
"1609","x300","X3300049734_Drought_Site3_0hr",0.000364490934632435,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Eukaryota","Ascomycota"
"1613","x300","X3300045967_PreDrought_Site3_6hr",0.000364379062019973,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Eukaryota","Ascomycota"
"611","x17","X3300045947_Drought_Site3_6hr",0.000362450990074645,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Synergistetes"
"1596","x300","X3300045928_PreDrought_Site1_0hr",0.000362355826447093,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Ascomycota"
"1622","x3005","X3300045955_Drought_Site3_0hr",0.000361929267209723,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Thermotogae"
"580","x17","X3300045953_Drought_Site3_48hr",0.000357810718852577,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Synergistetes"
"591","x17","X3300045931_Drought_Site2_0hr",0.000356675054758113,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Synergistetes"
"1605","x300","X3300045932_PreDrought_Site2_6hr",0.000354628679521029,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Eukaryota","Ascomycota"
"597","x17","X3300045930_PreDrought_Site2_6hr",0.000351420503299686,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Synergistetes"
"606","x17","X3300045928_PreDrought_Site1_0hr",0.000347138783866638,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Synergistetes"
"599","x17","X3300045952_Drought_Site2_6hr",0.000346933774713226,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Synergistetes"
"582","x17","X3300049731_Drought_Site1_48hr",0.00034344620655332,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Synergistetes"
"595","x17","X3300045946_Drought_Site3_48hr",0.000340987794988579,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Synergistetes"
"1619","x300","X3300045933_PreDrought_Site2_48hr",0.000340735366006901,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Eukaryota","Ascomycota"
"578","x17","X3300046482_Drought_Site3_6hr",0.00033990545455889,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Synergistetes"
"1597","x300","X3300045929_PreDrought_Site1_48hr",0.000339601853182506,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Eukaryota","Ascomycota"
"607","x17","X3300045920_PreDrought_Site1_48hr",0.000339586668144988,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Synergistetes"
"604","x17","X3300045965_PreDrought_Site3_48hr",0.000336841172546076,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Synergistetes"
"588","x17","X3300045945_PreDrought_Site3_0hr",0.000335740101820128,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Synergistetes"
"581","x17","X3300045964_Drought_Site1_6hr",0.00033555949569389,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Synergistetes"
"1590","x300","X3300045910_PreDrought_Site1_0hr",0.000332535147750377,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Eukaryota","Ascomycota"
"1044","x2164","X3300045884_Drought_Site1_6hr",0.000331525181761365,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Chlamydiae"
"590","x17","X3300045977_Drought_Site1_0hr",0.000330271854232582,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Synergistetes"
"598","x17","X3300045932_PreDrought_Site2_6hr",0.000329582035115395,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Synergistetes"
"612","x17","X3300045941_PreDrought_Site2_0hr",0.000328240921899787,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Synergistetes"
"1599","x300","X3300045884_Drought_Site1_6hr",0.000327295714280602,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Eukaryota","Ascomycota"
"1606","x300","X3300045968_PreDrought_Site3_48hr",0.000326727612688677,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Eukaryota","Ascomycota"
"603","x17","X3300045940_Drought_Site1_0hr",0.000324674251215875,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Synergistetes"
"602","x17","X3300045929_PreDrought_Site1_48hr",0.000324631998193352,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Synergistetes"
"593","x17","X3300045944_PreDrought_Site2_48hr",0.000323838205251245,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Synergistetes"
"1591","x300","X3300049730_PreDrought_Site1_6hr",0.000322253676100505,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Eukaryota","Ascomycota"
"594","x17","X3300045933_PreDrought_Site2_48hr",0.000321039680110548,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Synergistetes"
"1032","x2164","X3300045964_Drought_Site1_6hr",0.000320274476292579,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Chlamydiae"
"1627","x3005","X3300045964_Drought_Site1_6hr",0.00031885261402269,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Thermotogae"
"1034","x2164","X3300045952_Drought_Site2_6hr",0.000317977097453697,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Chlamydiae"
"1015","x2164","X3300045945_PreDrought_Site3_0hr",0.000317438479728429,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Chlamydiae"
"596","x17","X3300045975_PreDrought_Site1_6hr",0.000315904239434893,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Synergistetes"
"579","x17","X3300049734_Drought_Site3_0hr",0.000313900389606949,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Synergistetes"
"610","x17","X3300045910_PreDrought_Site1_0hr",0.0003130993034983,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Synergistetes"
"1594","x300","X3300049731_Drought_Site1_48hr",0.00031240206799712,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Eukaryota","Ascomycota"
"592","x17","X3300045967_PreDrought_Site3_6hr",0.000311620010331665,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Synergistetes"
"585","x17","X3300045966_PreDrought_Site3_0hr",0.000311591659692413,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Synergistetes"
"1035","x2164","X3300049731_Drought_Site1_48hr",0.000311094946373702,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Chlamydiae"
"587","x17","X3300049730_PreDrought_Site1_6hr",0.000307968203860998,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Synergistetes"
"1042","x2164","X3300045927_Drought_Site2_6hr",0.000306656908162389,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Chlamydiae"
"1025","x2164","X3300045978_Drought_Site1_48hr",0.000306252018262718,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Chlamydiae"
"1646","x3005","X3300045927_Drought_Site2_6hr",0.000305541792132708,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Thermotogae"
"600","x17","X3300045927_Drought_Site2_6hr",0.000304426676103026,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Synergistetes"
"1601","x300","X3300045940_Drought_Site1_0hr",0.00030086921446685,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Eukaryota","Ascomycota"
"1649","x3005","X3300049732_PreDrought_0hr",0.00030034052736281,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Thermotogae"
"1009","x2164","X3300049734_Drought_Site3_0hr",0.000299758938044707,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chlamydiae"
"2603","x583","X3300045966_PreDrought_Site3_0hr",0.000299217983675747,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Candidatus_Saccharibacteria"
"1626","x3005","X3300045920_PreDrought_Site1_48hr",0.000298635691756708,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Thermotogae"
"1628","x3005","X3300045946_Drought_Site3_48hr",0.000294713589217048,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Thermotogae"
"1635","x3005","X3300045947_Drought_Site3_6hr",0.00029400251173321,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Thermotogae"
"583","x17","X3300045936_Drought_Site2_0hr",0.000292536960302551,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Synergistetes"
"2146","x509","X3300045977_Drought_Site1_0hr",0.000291215182642135,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Candidatus_Aerophobetes"
"1648","x3005","X3300045934_PreDrought_Site3_6hr",0.000289284837571118,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Thermotogae"
"1653","x3005","X3300049733_Drought_Site2_48hr",0.000286756123103729,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Thermotogae"
"584","x17","X3300045978_Drought_Site1_48hr",0.000286565522531988,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Synergistetes"
"589","x17","X3300049732_PreDrought_0hr",0.000286399392893901,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Synergistetes"
"605","x17","X3300045926_Drought_Site2_48hr",0.000285670132679868,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Synergistetes"
"1644","x3005","X3300045978_Drought_Site1_48hr",0.00028386656747213,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Thermotogae"
"1031","x2164","X3300045931_Drought_Site2_0hr",0.000283301900636444,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Chlamydiae"
"1043","x2164","X3300045930_PreDrought_Site2_6hr",0.000282384510975553,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Chlamydiae"
"2201","x516","X3300045947_Drought_Site3_6hr",0.000282268486874678,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","unclassified"
"1625","x3005","X3300049734_Drought_Site3_0hr",0.000281434803626028,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Thermotogae"
"586","x17","X3300045968_PreDrought_Site3_48hr",0.000277321457034584,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Synergistetes"
"1023","x2164","X3300045946_Drought_Site3_48hr",0.000276507344323331,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Chlamydiae"
"1027","x2164","X3300045955_Drought_Site3_0hr",0.000276323242929579,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chlamydiae"
"1020","x2164","X3300045965_PreDrought_Site3_48hr",0.000276248853306647,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Chlamydiae"
"1036","x2164","X3300045934_PreDrought_Site3_6hr",0.00027453868393181,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Chlamydiae"
"1029","x2164","X3300045944_PreDrought_Site2_48hr",0.000272311948593492,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Chlamydiae"
"2931","x834","X3300045964_Drought_Site1_6hr",0.000270864762413924,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Deferribacteres"
"1650","x3005","X3300045965_PreDrought_Site3_48hr",0.000269407785005421,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Thermotogae"
"1017","x2164","X3300049732_PreDrought_0hr",0.000267912236315564,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Chlamydiae"
"1642","x3005","X3300045975_PreDrought_Site1_6hr",0.000265863567889081,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Thermotogae"
"1014","x2164","X3300045920_PreDrought_Site1_48hr",0.000265484901347148,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Chlamydiae"
"1631","x3005","X3300049730_PreDrought_Site1_6hr",0.000265444007427117,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Thermotogae"
"11","x1076","X3300045926_Drought_Site2_48hr",0.000265359736847915,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Fibrobacteres"
"1028","x2164","X3300046482_Drought_Site3_6hr",0.000264473537559861,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Chlamydiae"
"1022","x2164","X3300045947_Drought_Site3_6hr",0.000264015559316962,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Chlamydiae"
"1033","x2164","X3300045936_Drought_Site2_0hr",0.000262274516133322,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Chlamydiae"
"1641","x3005","X3300049731_Drought_Site1_48hr",0.000261751105089638,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Thermotogae"
"1634","x3005","X3300045940_Drought_Site1_0hr",0.000261524778728877,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Thermotogae"
"1654","x3005","X3300045884_Drought_Site1_6hr",0.000261250952850222,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Thermotogae"
"1621","x3005","X3300045928_PreDrought_Site1_0hr",0.000260591854190298,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Thermotogae"
"1037","x2164","X3300045940_Drought_Site1_0hr",0.000260532902197668,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Chlamydiae"
"2947","x834","X3300045928_PreDrought_Site1_0hr",0.000258055680426889,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Deferribacteres"
"1026","x2164","X3300045941_PreDrought_Site2_0hr",0.000257610790770534,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Chlamydiae"
