Mass,Soil_Drought_P11_Site1_0,Soil_Drought_P11_Site1_48,Soil_Drought_P11_Site1_6,Soil_Drought_P12_Site1_0_CTRL,Soil_Drought_P12_Site1_48_CTRL,Soil_Drought_P12_Site1_6_CTRL,Soil_Drought_P15_Site1_0,Soil_Drought_P15_Site1_48,Soil_Drought_P15_Site1_6,Soil_Drought_P24_Site2_0,Soil_Drought_P24_Site2_48,Soil_Drought_P24_Site2_6,Soil_Drought_P26_Site2_0,Soil_Drought_P26_Site2_48,Soil_Drought_P26_Site2_6,Soil_Drought_P34_Site3_0,Soil_Drought_P34_Site3_48,Soil_Drought_P34_Site3_6,Soil_Drought_P35_Site3_0,Soil_Drought_P35_Site3_48,Soil_Drought_P35_Site3_6,Soil_PreDrought_P11_Site1_0,Soil_PreDrought_P11_Site1_48,Soil_PreDrought_P11_Site1_6,Soil_PreDrought_P15_Site1_0,Soil_PreDrought_P15_Site1_48,Soil_PreDrought_P15_Site1_6,Soil_PreDrought_P24_Site2_0,Soil_PreDrought_P24_Site2_48,Soil_PreDrought_P24_Site2_6,Soil_PreDrought_P26_Site2_0,Soil_PreDrought_P26_Site2_48,Soil_PreDrought_P26_Site2_6,Soil_PreDrought_P34_Site3_0,Soil_PreDrought_P34_Site3_48,Soil_PreDrought_P34_Site3_6,Soil_PreDrought_P35_Site3_0,Soil_PreDrought_P35_Site3_48,Soil_PreDrought_P35_Site3_6
173.0818846,-0.008202048,0,0,0,0,-0.004301738,-0.007326485,-0.002537261,0,-0.002192049,-0.002767461,-0.003248793,-0.00378137,0,0,-0.006796835,0,0,0,0,0,-0.00466451,0,0,-0.00604768,0,-0.001376789,-0.002545713,0.002470134,-0.006006038,0,0,0,-0.005279862,-0.005974418,0,-0.004845235,0,-0.001580145
175.0611634,0.004252012,0.005252008,0.001114055,0.000935878,-0.000637089,0.001114853,0.002610911,0.000993388,0.000846599,0.000886028,-0.001314452,0.011901832,0.002433575,-0.001001881,-0.001113675,-0.002610376,-0.002557473,-0.001306417,0.015281944,0.030398439,0.003508649,0.009439078,0.002764302,0.003178831,0.024426438,0.019374506,0.002953532,0.021934293,0.003698957,0.008353217,0.001184152,0.006840342,7.06E-05,0.024787561,0.009125249,0.001095367,0.021625365,0.010320094,0.004869828
175.0975555,0.007373874,0.001251163,0.000280006,-0.000561012,-0.002964807,0.001078062,-0.001255978,0.00035416,-0.000737371,0.001454332,-0.001095743,0.006525983,0.003683186,0.000164112,-0.000221424,-0.001345369,-0.00200333,-0.001177433,0.009954286,0.013658882,0.001964123,0.024646506,0.006548283,7.04E-05,0.071972051,0.022006728,0.000288731,0.023254982,0.001466118,0.044568969,-0.001603389,0.01065939,0.004375098,0.033837615,0.02537859,0.020407475,0.020021283,0.014964993,0.001341033
179.0349595,0,-0.003036723,-0.001163197,0,0,0,0,-0.001989763,-0.001429045,-0.001325449,-0.002520557,-0.002907142,0,0,0,0,-0.003450795,0,0,-0.006007838,-0.002094121,0,0,-0.00135662,-0.007728031,-0.002536081,-0.00117659,-0.002994079,-0.002539302,-0.005612405,-0.001648543,0,0,-0.005283455,-0.003203542,-0.003652366,0,-0.0056664,-0.001577511
181.0142217,-0.005589952,-0.001129889,-0.000786086,0.015918205,0.000944356,0.000633948,0.00411404,0.001572332,-0.001201232,0.003246746,0.002456169,0.004942915,0.001630835,-0.001506158,-0.00144251,0.001101381,-0.001222099,-0.001311092,-0.001069393,0.002204201,-0.001599344,0.000486148,0.000656626,-0.000386117,-0.002025817,-5.19E-05,-0.001144669,0.005363027,0.000577138,0.003942192,-0.000422822,0.002852476,-0.000751469,0.001590253,0.006153963,0.001008378,-0.000687661,0.0008373,-0.001021272
181.0506095,-0.007606227,-0.003164207,-0.001263695,-0.005203788,-0.004766046,-0.004492194,-0.005379334,-0.002317815,-0.001480892,-0.001943372,-0.002318784,-0.002449276,-0.003706228,-0.002373974,0,0,-0.003540883,-0.001619896,0,-0.002498726,-0.002038377,-0.001112837,-0.005590377,-0.001273378,-0.004777137,0.000785566,-0.000895116,-0.000729391,0.000542488,-0.004207159,-0.001891016,-0.003192162,-0.001868353,-0.00156733,0.003584281,-0.003474042,-0.002608118,0.001449993,-0.001492647
182.0094747,-0.008086024,-0.002743633,-0.001249644,-0.003753308,-0.00427218,-0.003776008,-0.004718389,-0.001104084,-0.001495317,-0.001245072,-0.0016082,0.002561825,-0.000972311,-0.001950562,-0.001658425,-0.002071945,-0.002933247,-0.001604194,-0.003883478,-0.000594976,-0.002082426,-0.00435893,0,-0.001446489,-0.006996841,-0.003458479,-0.001357167,0.000171478,-0.001963823,-0.004033431,-0.000486624,-0.000271856,-0.001633112,-0.001866975,0.000930287,-0.002472432,0.00453864,0.001202734,-0.00176507
183.0298728,0,0,0,-0.010759228,0,0,0,-0.002372762,0,-0.000360943,0.0022589,-0.004253757,0,0,-0.001521111,0.002635102,-0.002538399,0.013285226,0,0,0,-0.006130581,0,-0.001574061,0,0,-0.001500066,-0.004498651,-0.003343888,0,0,0,0,-0.007419915,0,0.005649276,0,0,0
185.0455261,0,0,0,0,-0.006754826,0,0,-0.002290596,0,0,-0.002710629,0,-0.004877156,-0.00246486,0,0,0,0,0,0,0,0,0,0,0,-0.004661029,-0.001474295,-0.004304311,0,0,0,0,0,0,0,-0.004797958,0,0,0
185.0819076,0,-0.003480542,0,-0.010857703,0,-0.00399962,-0.004127342,-0.002224297,-0.001461045,-0.002199148,-0.002700141,-0.003313642,-0.003373536,0,0,-0.007050164,-0.00361238,0,0,0,0,-0.005362709,-0.005455341,-0.001514349,-0.006547024,0,-0.001388527,-0.003596273,-0.001258693,-0.005636691,-0.002386888,-0.006504514,0,-0.005486439,-0.005311564,-0.004350875,-0.005182166,0,-0.001928139
186.0771603,0,-0.002119105,-0.00118385,-0.003124082,0,-0.004368915,-0.006666546,-0.001447611,-0.001398657,-0.002192371,0,-0.003216307,0,0,0,-0.007438438,-0.003597108,0,-0.007902043,0,-0.002166373,0,-0.00514016,-0.001497111,-0.004591537,-0.000164034,-0.000865829,-0.002970841,-0.002580984,-0.007377244,0,0,0,-0.003799227,-0.003631702,-0.003592078,-0.006001212,0,-0.001844079
187.0247948,0,0,-0.001167236,-0.010803257,-0.00644863,0,0,0,-0.001389594,0,-0.002742075,0,-0.004649536,0,0,0,0,0,0,0,0,-0.006015067,0,-0.001247533,0,0,-0.001390019,0,0,0,0,0,0,0,0,-0.003221161,0,0,0
187.0611668,-0.00714808,-0.003298271,-0.001210359,-0.003447276,-0.005299185,-0.002744509,-0.005044103,-0.001794749,-0.001453695,-0.001958377,-0.002586353,-0.001633,-0.00359378,-0.002211682,0,-0.006668204,-0.003570839,0,-0.007408135,0,-0.002000765,-0.005052075,0,-0.001391379,-0.006863877,-0.005035293,-0.001309185,-0.003619778,-0.001336823,-0.004644633,-0.002070572,0,0,-0.006782601,-0.005376742,-0.004678922,-0.004992829,0,-0.001669173
187.0975585,0.002499318,-0.002380611,-0.000780922,-0.001895434,-0.004020239,-0.001375977,0.000608044,-0.000759031,-0.001485075,-0.00099361,-0.001393776,0.001632522,-0.002446248,-0.00208253,-0.001655616,-0.00413674,-0.002819226,0,-0.004522723,0,-0.002012436,0.000810119,0,0,0.007638338,-0.003642282,-0.000218247,0.003479175,0.013367098,0.000994605,-0.002219285,-0.001533874,-0.002178207,0.007146794,-0.002613293,0.000595678,2.36E-05,-0.001704246,-0.000737458
188.0352898,0,0,0,0,0,0,0,0,0,-0.002084113,-0.002640399,0,0,0,0,0,0,-0.001598329,-0.006788192,-0.009597696,-0.001740868,-0.006024151,0,-0.001542148,-0.007968384,-0.003483089,-0.001064709,-0.003224512,-0.002151335,-0.004369875,0,-0.005929993,-0.002163878,-0.00479048,-0.002021334,-0.001122368,-0.003176014,-0.004160786,-0.001009405
188.0564322,0,-0.003568782,-0.001161897,-0.010310133,0,0,-0.006795607,-0.002399096,-0.001434565,-0.002084272,0,-0.003696618,-0.004800126,0,-0.00166519,0,0,0,-0.006426748,0,0,-0.004457472,0,-0.001355,-0.002238519,-0.00211711,-0.000739307,-0.004031512,-0.000266125,-0.004642614,0,0,0,-0.007064288,-0.005342794,-0.004566169,0,0,-0.001896188
189.0768259,-0.006590855,0.000515077,-0.000386802,-0.004847583,-0.00521035,-0.003935132,-0.003605354,-0.001556065,-0.00068098,-0.001652883,-0.002310672,-0.002218429,-0.004076504,-0.002194929,0,-0.005567379,0,0,-0.006566751,-0.007552444,-0.000539773,-0.005081445,-0.004198365,0.002007468,-0.006570542,-0.003579855,-0.000258713,-0.002993011,-0.002241899,-0.00538199,-0.002168373,-0.006054725,-0.002058051,-0.004158779,-0.003309507,-0.0039532,-0.00297667,-0.002603692,0.001334761
191.0197048,0,0,0,0,0,0,-0.007216145,-0.002269674,0.000101161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002809723,-0.000760798,0,-0.002392831,0,0,0,0,0,0.000686502,0,0,-0.005705612,0
191.0349544,0,0,0,-0.007329859,-0.004754226,0,0,-0.002408371,0,0,-0.000906381,0,-0.004610349,0,0,0.002718656,-0.003493336,0.001413393,0,0,0,-0.005730259,0,0,0,0,0,-0.004437293,-0.003439037,0,0,0,0,0,-0.006021231,-0.00407805,0,0,-0.001945029
193.0506185,0,0,-0.001228554,0,0,-0.004633537,-0.004375958,-0.002527841,0,-0.001888868,-0.00248373,-0.002300361,-0.004197351,0,0,0,-0.003598079,0,0,0,0,-0.006053634,-0.005487956,0,0,-0.004972774,-0.001486695,-0.004258792,0,-0.006896892,-0.002412685,0,0,0,-0.004861548,0,0,0,-0.001912507
194.0822426,0,0,0,0.002199983,-0.00220757,-0.004243679,0,-0.002192895,0,-0.001434437,-0.00265012,-0.001757664,-0.004358188,0,0,0,-0.001479175,-0.001553574,-0.007171831,-0.005269159,0,0,0,0,0,0,0,-0.003720981,0,0,-0.002479664,0,0,-0.004417034,-0.001934614,-0.003259262,0,0,0
195.0298806,-0.006268374,-0.002103808,-0.000511773,0.003836394,-0.002326358,-0.001616236,-0.000817192,-7.40E-05,-0.001142142,-0.000283364,-0.000642508,0.000197917,-0.001246989,-0.002067795,-0.001687975,-0.004066794,-0.003098515,-0.001460201,-0.005540554,-0.002786205,-0.001220452,-0.001845665,-0.003509805,-0.000577001,-0.00369898,-0.002830578,-0.000744205,0.000349242,-0.001673269,-0.003259782,-0.001381344,-0.003503697,-0.001773671,-0.004108505,0.000817548,-0.002887957,-0.003804791,-0.003053834,-0.000476088
195.0662555,-0.007402596,-0.003349616,-0.00111576,-0.007285873,-0.004522522,-0.004123627,-0.004076659,-0.001856199,-0.001372922,-0.001434759,-0.002197374,-0.002466848,-0.003543661,-0.002126648,-0.001491397,0,-0.003250183,-0.001572824,-0.006958821,-0.006573221,-0.001345235,0.001840893,-0.003769236,-0.001498994,0.006198888,-0.000799607,-0.001273023,0.002126094,-0.002193949,0.005480774,-0.002296186,-0.004942612,-0.000908143,0.004886162,0.004084403,0.000913549,0.00158218,0.000449634,-0.001034247
195.1390285,-0.008936617,0,0,0,0,-0.004860776,-0.007081585,0,0,0,-0.002469701,0,-0.003908207,0,0,-0.007216232,0,0,-0.007283122,0,0,0,0,0,0,0,0,0,-0.002595356,-0.007218627,0,0,0,-0.006916448,0,-0.004039134,-0.006394445,-0.005369653,0
196.0251114,-0.008352856,-0.003563607,-0.001236578,-0.008810408,-0.005129498,-0.003685446,-0.005298414,-0.002075913,-0.001450996,-0.002075049,-0.001933549,-0.00284427,-0.003846475,-0.002395021,0,-0.006769219,-0.003426173,0,-0.005825167,-0.009658834,-0.002074337,-0.005609688,0,0,-0.008186711,-0.004881189,0,-0.002927409,-0.003021127,-0.005353995,-0.002195003,-0.005616897,-0.002326393,-0.004487908,-0.004360511,-0.0045015,-0.004951833,-0.002974579,0
197.0091324,-0.009327473,-0.003238962,-0.001230072,-0.007038797,-0.005501668,-0.004948017,-0.006383552,-0.002033885,-0.001485459,-0.001965233,-0.002423586,-0.003414148,-0.003906845,0,0,0,-0.003335002,-0.001574288,-0.007402236,-0.009866208,0,-0.005768186,0,0,-0.008698895,-0.004673257,0,0,-0.003054443,-0.006854683,0,0,0,0,0,0,0,0,0
197.0455262,-0.003717153,-0.00215832,-0.001136305,0.008384592,1.28E-05,0.000855498,0.003317369,-0.000437731,-0.001324257,2.24E-06,-0.000314786,0.002261236,-0.00145069,-0.002336459,-0.001633182,-1.71E-05,-0.002943519,-0.001568332,-0.003762727,-0.00306945,-0.001833355,-0.000948036,0.000314485,-0.00109204,-0.004459697,-0.000700351,-0.00134939,0.001709945,-0.001871534,-0.003943589,-0.000899542,-0.002982761,-0.002186704,-0.001373985,-0.00189741,-0.004580498,-0.002160228,-0.00322432,-0.00147366
197.081905,0,-0.002890236,-0.001091271,-0.005844461,0,-0.003360782,-0.004128946,-0.00201187,-0.001397367,-0.001492359,-0.002339754,-0.003115828,-0.004222114,0,0,-0.007212132,-0.003604153,0,-0.007567048,-0.009733073,-0.001701596,-0.005965093,0,-0.001507561,-0.00782561,0,-0.001284176,-0.004060305,-0.002803656,-0.007025024,-0.002418103,-0.006513259,0,-0.006253583,-0.003877385,0,-0.005930649,-0.005454025,-0.000902829
198.0043941,-0.008319202,-0.003127231,-0.001212104,0.000894817,-0.003003117,-0.002872836,-0.00393784,-0.001308823,-0.001345219,-0.001184767,-0.001468025,-0.001556536,-0.002888964,0,0,-0.00420452,-0.002834852,-0.001409733,-0.00673566,-0.009396124,-0.002016271,-0.004273319,-0.004527177,-0.001223896,-0.007011787,-0.004134096,-0.001485898,-0.002562076,-0.002801109,-0.005098741,-0.002197499,-0.00604672,-0.00219159,-0.00657479,-0.003236965,0,-0.004833851,-0.005106047,-0.001924141
198.0407683,-0.007200868,-0.001308196,-0.000727711,-0.006574564,-0.005659368,-0.004672051,0.003067722,-0.001262277,-0.00133966,-0.001546874,-0.002038654,-0.000565678,-0.00356274,0,0,-0.00696764,-0.003141005,0,-0.007664968,-0.004820252,0,-0.004320439,0,-0.001457033,-0.00769918,0,-0.001228455,-0.000385281,-0.002937062,-0.005710169,-0.001868115,-0.003626494,-0.002105249,-0.005027676,-0.004089081,-0.003664522,-0.005262998,-0.003646641,-0.001940217
198.9884145,0,0,0,-0.000277234,-0.005207129,-0.003959123,-0.006079171,-0.00142699,-0.001467695,-0.001464985,-0.00234235,-0.00303834,-0.004702132,0,0,-0.006553803,0,-0.001624576,-0.007284747,0,0,0,0,0,0,0,-0.001477554,-0.004636146,-0.002641294,-0.006904446,0,0,-0.002275997,0,-0.005537922,0,0,0,0
199.0070442,0,0,0,0,0,0,-0.006533268,0,0,0,0,-0.004022414,-0.003924355,0,0,-0.00645216,0,0,0,0,0,-0.002780117,-0.004122083,0,0,-0.003207399,-0.001453057,-0.004074289,-0.000750071,0,0,0,0,-0.00710501,-0.002284968,-0.00149612,0,-0.004589582,0
199.0247649,0,0,0,-0.007066515,-0.006267873,-0.004215904,-0.006566376,-0.002176113,0,-0.002089161,0,-0.003559567,-0.004673252,0,0,0,0,0,-0.007549433,0,0,-0.005901504,0,-0.001557804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0611766,-0.007850207,-0.003156251,-0.001191235,-0.003130433,-0.003721277,-0.002465589,-0.004123259,-0.001964308,-0.001443057,-0.001637169,-0.002034232,-0.002093669,-0.003359733,-0.002380729,-0.001629796,-0.005039837,-0.00344937,-0.00152319,-0.004946146,-0.00895017,-0.001934092,-0.004219271,-0.004474044,-0.001223886,-0.005235861,-0.003325727,-0.001054306,-0.001598117,-0.002798359,-0.004107507,-0.002156579,-0.005820863,-0.001989994,-0.005163968,-0.005797297,-0.003020721,-0.004733428,-0.005305401,-0.001429546
199.0975651,-0.003991954,-0.002813932,-0.00108958,-0.003381837,-0.004218393,-0.000648691,-0.001690764,-0.001204345,-0.00144006,-0.00167747,-0.002407936,0.000391424,-0.002148309,-0.002055668,-0.001672272,-0.001638209,-0.003159264,-0.001598952,-0.003614735,-0.009338911,-0.001316539,-0.000191181,-0.005030749,-0.001441967,-0.00010027,-0.004195378,-0.000935448,0.00026499,0.00791512,-0.002135474,-0.002057561,-0.004010863,-0.002183126,-0.001285863,0.000419059,-0.001716539,0.000619872,0.00580813,-1.78E-05
199.1339417,0,0,0,0,0,0,-0.006157637,-0.002306977,0,-0.002097261,-0.002554947,-0.003881765,-0.004496317,0,0,0,0,0,-0.00732807,0,0,0,0,0,0,0,-0.001451479,-0.004857865,0,0,-0.002380304,0,0,0,0,-0.004969701,0,0,0
200.0928086,0,0,0,0,-0.006570056,0,0,0,0,0,0,0,0,0,0,0,-0.003471273,0,-0.007691637,0,0,0,-0.005141393,0,-0.008559388,-0.003581471,-0.001143175,-0.004581487,-0.003415753,0,0,-0.006337334,0,-0.006881349,-0.004711974,-0.004417285,-0.005651701,0,-0.001906734
201.0404478,-0.008921105,-0.00311451,-0.001199381,-0.004925475,-0.005075019,-0.002853861,-0.00498107,-0.001932128,-0.001450161,-0.001911238,-0.002482815,-0.002742387,-0.004373764,-0.00247314,-0.001683931,-0.005975296,-0.003481922,0,-0.005374345,0,0,-0.005271204,0,-0.00146388,-0.006921435,-0.00439566,-0.001380144,-0.003600761,-0.002943572,-0.006142788,-0.002358564,0,0,-0.005953389,-0.005290424,-0.004522838,0,-0.005660042,-0.001932528
201.076832,-0.004547213,-0.00323853,-0.001229638,-0.000884304,-0.00349454,-0.000932673,0.000391736,-0.001751335,0,-0.000940402,-0.002218683,-0.000427794,-0.002086127,-0.002178926,0,-0.003544618,-0.003024579,-0.001594698,-0.001994229,0,-0.001650451,-0.004240227,-0.004965731,-0.001367825,-0.001987217,-0.003826321,-0.001105726,-0.000510174,6.36E-06,-0.002815856,-0.001498907,-0.004438747,-0.001837005,-0.0028834,-0.003602263,-0.002087136,-0.003251089,-0.002510533,-0.001285386
201.1132042,-0.004673713,-0.003345454,-0.001028628,-0.007333791,-0.005647791,-0.00331669,-0.004307648,-0.001892193,-0.001405938,-0.001762221,-0.002431548,-0.001117569,-0.00375032,0,0,-0.006722108,0,0,-0.007484156,0,-0.002141603,-0.001068686,0,-0.001577162,-0.001250921,-0.00369586,-0.00107003,-0.000543471,0.012232979,-0.002114496,-0.002294718,-0.004389482,-0.002185958,-0.002337707,-0.004854217,-0.00329008,-0.001914518,-0.002750206,-0.001508173
202.0509427,0,0,0,0,0,0,0,0,0,-0.002142197,0,0,0,0,0,0,-0.0034849,-0.001626688,-0.006887563,-0.00466077,-0.002055489,-0.003590738,-0.004548345,-0.001512577,-0.004830547,-0.001033143,-0.001203944,-0.001981649,0,-0.005635762,-0.001823323,-0.004358885,-0.002053327,-0.000390518,0.00182804,-0.000307739,-0.00148992,-0.001672338,-0.001219337
202.0720785,0,-0.003297984,-0.001104524,-0.009249165,0,-0.004408796,-0.006228522,-0.002004412,-0.001337273,-0.001341504,-0.002456346,-0.003242954,-0.0045675,0,-0.001562736,0,-0.00352726,0,-0.007412409,-0.005532093,-0.001934807,-0.000968583,-0.001033061,6.53E-05,0.008426196,0.008795941,0.000448923,0.001806766,0.000604667,0.008326109,-0.001228563,-0.001835942,-0.001712655,-0.000676945,0.001128608,0.001644777,-0.003843271,-0.002343693,-0.001068847
203.0560949,-0.007939836,-0.003023656,0,-0.00345564,-0.004626062,-0.002153517,-0.002832884,-0.001561579,0,-0.001801024,-0.002429316,-0.001441942,-0.002588735,-0.002399046,0,-0.003627137,-0.003208749,0,-0.004803461,-0.010358896,0,-0.004518388,-0.005313121,-0.001476487,-0.003823779,-0.004244069,-0.001341425,-0.002627308,-0.001931829,-0.006439111,-0.001971783,-0.00469268,-0.002255566,-0.005446268,-0.004473293,-0.003226498,-0.003213114,-0.005100094,-0.001613139
203.092492,-0.008043539,0,-0.001120869,-0.006662912,-0.005893101,-0.004227156,-0.004412011,-0.002550351,-0.00132802,-0.001817833,-0.002354739,-0.002236911,-0.004397841,0,0,-0.006415723,0,0,-0.00693509,0,-0.001978375,-0.005382551,-0.00504626,-0.001340225,-0.008531573,-0.004598767,-0.001124465,-0.003008769,-0.001653485,-0.003508206,-0.00199742,0,0,-0.005594489,-0.004235277,-0.004446695,-0.004913039,-0.00510535,-0.001276853
204.0665853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001647345,0,0,0,-0.006679001,-0.009810547,-0.002104462,0,-0.005277474,-0.001406945,-0.008151575,-0.00226215,-0.001320375,-0.003692717,-0.002040137,-0.006127133,-0.002322836,0,0,-0.002881059,-0.005004964,-0.002765078,-0.004091737,-0.003883411,-0.001382675
205.0142355,-0.008945016,-0.003355144,-0.001181402,-0.005390223,-0.005182978,-0.003388842,-0.006696189,-0.002142188,-0.001470508,-0.001752699,-0.002415475,-0.003424346,0,0,0,0,-0.003353235,-0.001612547,-0.007477035,0,0,-0.006034264,0,0,-0.0084435,-0.004995881,0,-0.004872543,-0.003052644,-0.007270729,0,0,0,0,0,0,-0.005974552,-0.005593017,0
205.0353493,0,-0.003318669,-0.00122532,0,0,0,0,0,-0.000511965,0,0,-0.0041862,0,0,0,0,0,0,0,0,-0.00214182,0,0,-0.001541582,0,-0.002869626,-0.001192744,0,-0.003276051,0,0,0,0,0,-0.002039345,-0.004123068,0,0,0
205.0506195,0,-0.003283606,-0.001226782,-0.009242475,-0.006083981,-0.004817436,-0.005849693,0,-0.001361399,-0.002012483,-0.002550504,-0.00414863,0,0,0,-0.006812243,0,0,-0.006359631,0,0,-0.005861015,-0.005339384,0,0,0,0,-0.004523263,-0.003408426,0,-0.002413529,0,0,0,0,0,0,0,-0.001818852
205.1597744,-0.009014133,0.004845475,0.000187825,-0.008672103,-0.002719155,-0.00159096,0.013779561,0.007260606,-0.000443647,-0.002031209,0.001295825,-4.74E-05,0.028366162,-0.002064593,-0.0014979,-0.007284839,-0.00341329,0,-0.005475212,-0.005598418,-0.001884332,-0.002638513,0,0,-0.00838473,0,0,0,0.001579866,0.00952107,0,-0.003428502,-0.001893537,0,0.024975172,0.012508584,0,0.008994194,0
206.0822613,0,0,0,0,0,0,-0.002679999,-0.000367456,-0.001003527,-0.001518215,-0.00141275,0.005002385,0,0,0,-0.005674889,-0.003476045,-0.001536787,0,0,0,-0.005971477,0,0,-0.009201308,-0.003696458,-0.00041633,-0.00255403,-0.002622667,0,0,0,0,-0.006037137,-0.001384577,0.002300115,-0.005899741,0,-0.001803889
207.0120956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000813093,0,0,0,0,-0.002685802,-0.004702847,-0.001215112,0,-0.002748942,-0.001450999,0,-0.001883587,0,-0.002095598,0,-0.002271476,-0.003478326,-0.005614547,-0.002278917,-0.005834531,-0.005250475,0
207.0298786,-0.008052116,-0.003023721,-0.001114445,-0.005375707,-0.005486525,-0.003084645,-0.004620266,-0.001315124,-0.00143456,-0.001499482,-0.002145635,-0.003598003,-0.00400911,0,0,-0.00725864,-0.003410009,0,0,0,0,-0.005003296,-0.004666767,-0.001496254,0,-0.004779232,-0.001476795,-0.004113707,-0.003386597,-0.006786142,0,0,0,-0.00708827,0,0,-0.006472951,-0.005166428,-0.001912165
207.0662676,0,0,0,0,0,-0.004367618,-0.005905416,-0.002645247,-0.001456737,-0.002175039,0,0,0,-0.002391603,0,0,0,0,0,0,0,0,0,-0.001567585,0,0,0,-0.00445463,0,0,0,0,0,0,0,0,0,0,0
207.1390244,0,0,0,0,0,0,0,0,0,-0.002175306,-0.002622485,-0.003370756,-0.004253889,0,0,0,0,0,-0.007475567,0,-0.002128717,-0.005819079,0,0,-0.006800753,0,0,-0.004835984,0,-0.006855831,0,0,0,-0.006429946,0,0,0,-0.005549666,-0.00189429
209.0091593,-0.003184067,-0.002419127,-0.000997868,0.012241276,-0.000446721,0.002973692,-0.001595366,-0.000179401,-0.001286515,-0.000817639,-0.001254437,-8.21E-05,-0.002497362,-0.002034491,0,-0.000548078,-0.002997549,-0.001390963,-0.00390281,-0.006380891,-0.00177854,-0.002966642,-0.001862167,-0.001166789,-0.005483046,-0.002668487,-0.001232866,-0.000368727,-0.001969032,-0.003834576,-0.001431664,-0.00456169,-0.002090336,-0.00289393,-0.003935271,-0.004291334,-0.004143334,-0.003701791,-0.001612281
209.0455336,-0.00737644,-0.002769502,-0.001018905,-0.004771421,-0.004593458,-0.003637737,-0.002623036,-0.001822741,-0.001413677,-0.000942816,-0.001781423,-0.001804946,-0.0034282,-0.00243718,-0.001618609,-0.005402229,-0.002927492,-0.001553162,0,-0.008995745,-0.001949763,-0.003761378,-0.004085846,-0.001259905,-0.008780784,-0.002927429,-0.001350557,-0.002762521,-0.002775701,-0.005368236,-0.002073037,-0.005147247,-0.001996537,-0.003674564,-0.005066851,-0.003845896,-0.00531249,-0.004970794,-0.001800788
209.0819189,0,0,0,0,-0.006222179,0,-0.005686753,-0.002572184,0,-0.002216009,0,-0.00369898,-0.004564024,0,0,0,-0.003600062,0,0,0,-0.002125818,-0.005679977,0,0,0,0,-0.001474866,0,-0.003061242,0,0,-0.006110775,0,0,0,-0.004690313,-0.005764231,0,0
210.004371,0,0,0,0,0,0,0,0,0,-0.002109236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001480188,0,0,0,0,0,-0.002343034,-0.007277676,-0.005648689,-0.004623215,-0.006026941,-0.004686656,-0.001897445
210.0407923,0,0,0,-0.010351738,0,-0.004769504,0,-0.00231481,0,-0.002175593,-0.002551588,-0.003059105,0,0,0,-0.007023689,-0.00350951,0,0,-0.009935273,0,0,0,0,0,0,0,-0.003451344,0,0,0,0,0,-0.007214534,-0.005471654,0,-0.006578623,-0.005479645,0
211.0247806,-0.003380341,-0.000650357,-0.000906247,0.011089564,0.004629678,0.000941525,0.010660537,0.002613544,-0.000890156,0.004160463,0.004078656,0.00729294,0.003224012,-0.00137458,-0.001486482,0.003380653,-0.000679702,-0.000995277,0.003304332,0.004536506,-0.001298842,0.001395105,-0.00133523,-0.000929395,0.011169697,0.004862064,-0.000797073,0.014665006,0.000883484,0.016901782,0.000140084,0.006452582,-0.00078655,0.007995456,0.008929789,0.004422437,0.004791013,0.003764469,-0.000755903
211.061167,0,-0.003371264,-0.001181454,-0.003643229,-0.004351149,-0.003226399,-0.002579414,-0.001774542,-0.001370652,-0.001050649,-0.001763466,-0.00170252,-0.002618961,-0.002399355,0,-0.004175023,-0.00295525,-0.001581696,-0.007048372,-0.006552082,-0.002063568,-0.004005043,-0.004143188,-0.001494102,-0.007212726,-0.002559526,-0.001255931,-0.002903566,-0.002970817,-0.003823893,-0.001757382,-0.004463262,0,-0.004436081,-0.00247168,-0.002004241,-0.005458194,-0.001854255,-0.001659361
212.0200533,0.002264171,0.00105553,-0.000740172,0.021349806,0.007001047,0.004752534,0.015454581,0.003465075,-0.000902977,0.004276917,0.004094216,0.020321595,0.013834114,-4.34E-05,-0.001263379,0.018008936,0.001028132,-0.001071136,0.01647731,0.028737186,-0.000651088,0.006337451,-0.001239496,-0.000990544,0.011734838,0.002860265,-0.000566834,0.025701385,0.0022425,0.012093288,0.006879776,0.019088585,-0.000252989,0.017802888,0.020037808,0.006536633,0.018067831,0.014357616,-0.000386073
212.0928109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002472954,0,0,0,0,0,-0.008933539,0,0,0,0,-0.008239456,-0.004337539,-0.001338461,0,-0.003236509,-0.006531419,0,-0.004860969,-0.002104953,0.00318751,-0.00086035,0.003813465,-0.005336078,-0.002599497,-0.001154307
213.0040727,0,0,0,-0.006633251,-0.006380489,-0.004401461,-0.006310424,-0.001820994,-0.001424088,0,0,-0.003525562,-0.004453073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411572,0,0,0,0,0,0,0,0,-0.006554832,0,0
