"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K07696",4.78247920828938,4.48758023642865,5.22364245931166,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,4.07403798186869,4.98379872078711,3.78494138627145,2.46316411113114,2.46316411113114,2.46316411113114,5.13716618858588,2.46316411113114,4.20574884202171,6.12407399056629,5.64419077872556,5.59159535065025,2.46316411113114,2.46316411113114,7.19655346031033,2.46316411113114,2.46316411113114,4.65945377174172,4.78757536981777,5.22262472233223,4.3355218186373,2.46316411113114,3.81701791795926,3.45864097049382,4.48696302559056,4.40386455888264,2.46316411113114,3.70068839815453
"KO:K07699",3.60134006723485,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.73132894175282,5.15102250878216,2.46316411113114,2.46316411113114,2.46316411113114,5.70687994375966,5.0789271291325,2.46316411113114,3.84301014312108,2.46316411113114,2.46316411113114,4.07871554860074,2.46316411113114,2.46316411113114,5.30949223230495,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.97758781454493,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.15943864633998,2.46316411113114
"KO:K07705",5.88421903146375,5.95584686320652,6.95317358075603,2.46316411113114,6.06468303884981,2.46316411113114,2.46316411113114,6.28435078926042,5.94083911052224,6.75370657922407,2.46316411113114,2.46316411113114,7.37821205833126,6.9472569327846,2.46316411113114,6.05087748907773,6.34539831833609,5.98861095036296,5.90269021626699,5.09311842109559,2.46316411113114,2.46316411113114,6.86846619986021,2.46316411113114,5.60538366743093,5.80526478760858,6.20096880353875,4.85505727704135,3.55295678784499,6.46202439125277,6.19063417705602,6.16812741874983,4.84720532790926,3.67012491803863,4.85561821620055
"KO:K07708",8.39444381352389,6.53389536096042,5.87724300644286,6.43585747883864,10.9684099467991,2.46316411113114,2.46316411113114,5.39413607576749,8.11524354528271,6.26279658913586,2.46316411113114,2.46316411113114,2.46316411113114,8.95974647339501,2.46316411113114,5.27633347301223,7.86590507904145,7.73884656721761,5.74654736925469,6.01230355591021,2.46316411113114,2.46316411113114,6.77817531866522,2.46316411113114,5.21224538881713,9.08884904490488,7.26323778429712,5.79490887044466,3.97161178426261,5.3487244103989,6.6948495465519,8.34129347364095,4.98995126236533,3.92192816302413,4.71464886498675
"KO:K07709",5.14187617453127,2.46316411113114,4.43922154324296,4.81578081574044,3.4807313815124,2.46316411113114,2.46316411113114,4.3930302212619,3.94656681471752,2.46316411113114,3.97160038990666,2.46316411113114,2.46316411113114,4.47057957454545,2.46316411113114,6.13362087232359,2.46316411113114,3.81991453080295,2.46316411113114,5.11890897702268,2.46316411113114,2.46316411113114,2.46316411113114,6.24170923410291,4.17608531282384,6.47721338783873,4.77169670021475,3.89879156701422,4.93805856516462,3.91739221291529,3.64353230085391,2.46316411113114,6.03460777972484,4.37953479478628,5.02314683956894
"KO:K07710",3.97173693803346,3.4085707108491,2.46316411113114,4.44463729106756,3.40792598614154,2.46316411113114,2.46316411113114,2.46316411113114,4.50390209276578,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.61330349679379,2.46316411113114,5.00510369154023,4.27152177039429,3.48126808233588,3.98788379457407,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.13191284530474,3.86507890325246,2.46316411113114,3.97161178426261,3.43738302000644,3.38730795221958,4.2674122661543,2.46316411113114,2.46316411113114,4.16672724542217
"KO:K07711",5.47895188185711,5.27457654507172,5.3378685823226,6.46103308905294,5.58400858500345,4.63191944712332,4.78020025543996,5.25435635089363,5.47136319077106,5.27700091146371,4.40163611036948,4.79092961681077,6.18623940295993,5.56631807433236,8.51018219723263,6.94875467543641,6.35512828573616,5.58733964548839,6.3738447838267,7.59424830762306,5.13161930623167,2.46316411113114,4.96678684172673,2.46316411113114,5.3398148443547,4.95205119390503,5.42886520922204,6.56770040606424,6.61679050507076,4.9512944550428,5.73819056721241,5.07323380671516,6.15744810903823,6.06196718651419,7.97462109579136
"KO:K07712",9.38758014816956,7.532103731745,5.67696131129462,7.53470268890374,9.14882500449611,4.55933926581605,5.98220676343802,5.30253013494318,9.10057756415294,7.64263716071965,3.91236882098544,5.31664319403051,2.46316411113114,9.78650065196411,2.46316411113114,7.2732027163126,9.26088500628116,9.29073653179991,7.26696595070784,7.29102578978221,2.46316411113114,2.46316411113114,7.10958791013086,6.24170923410291,6.79207806641189,10.0082197009942,8.9723829178885,7.38112609609988,6.75577971197477,6.27920508056825,7.5120772831405,9.3745071576338,7.21233940459848,5.82020908268162,7.25867954760541
"KO:K07713",8.68295231401809,8.22645140030455,8.45876556052887,8.72217680819513,8.21340900629493,6.01704047814796,7.52726643763616,7.91901220005121,8.9879724206189,8.45114986188532,6.09411909866786,7.92582663953895,6.6593141272757,8.61798022497539,2.46316411113114,8.22849207420562,7.45716015545079,8.73453401052522,7.98901624146563,7.69382077046212,2.46316411113114,8.35731271572136,6.86846619986021,9.36948191004834,8.90203763000739,9.65515559133262,8.05968270671878,7.48031434314583,7.08922420041642,7.32701838863676,7.33842646029994,9.06802825188673,8.64984991862667,7.52890423306725,8.4000836487911
"KO:K07714",7.34537583936499,6.99544894510167,7.30978344840686,6.216700856075,6.61644926060438,2.46316411113114,2.46316411113114,6.21166074747128,7.049900210359,7.73799254975316,5.3404955530531,4.70811651796375,7.11047303682485,7.21406557182729,6.10398599412515,8.24707942838343,5.4138478100721,7.14964222027833,8.50317439903371,8.06107730896475,2.46316411113114,2.46316411113114,6.34648543337096,7.8982302979875,6.39006066382457,7.99871343053854,6.5003688330542,6.79318016893744,6.71092975485374,5.9311941141894,6.25874113487074,6.99451380745463,5.67101102387085,5.59183408072314,6.42136442079959
"KO:K07715",7.31861384748934,6.64453859989396,6.88100370159137,9.7086453955938,7.4880992163601,7.52235767985074,9.3717887279495,6.76196025960534,6.35303609464904,7.75467167097408,7.08335537464532,7.56892140268541,7.09490096479022,6.71984806220559,9.36654334097592,10.0718660034769,8.0971331718782,8.44369370879677,9.3245039418885,9.8741154735682,2.46316411113114,6.29594666464591,5.51484049870122,11.0084125554331,6.77444092930828,7.12384934605747,6.30789042292369,9.02570734963664,8.87250881874906,6.03133441254335,7.32442970618954,6.36216733259726,9.98765387436239,9.03972026433628,10.6925046980139
"KO:K07716",3.35986191986164,2.46316411113114,2.46316411113114,2.46316411113114,4.48073812432172,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.48676312256224,2.46316411113114,2.46316411113114,2.46316411113114,4.64665764943456,2.46316411113114,2.46316411113114,3.78094456748309,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.05156561824522,3.32154771909258,5.16060505843744,5.5584179682446,5.08971506213475,5.9311941141894,4.62177622001468,2.46316411113114,3.70459245941122,2.46316411113114,3.57645853688804
"KO:K07720",2.46316411113114,4.58459975634705,3.72907788817847,3.91498831582216,3.92098022484782,2.46316411113114,4.09148890334444,9.77654301072777,3.59864570552267,4.5467048501932,4.78228965289146,5.42176787564622,4.52600324473617,2.46316411113114,2.46316411113114,5.90128263100636,2.46316411113114,4.24528420240155,2.46316411113114,3.39840113504392,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.28885044111068,3.99623817675354,4.62271664394739,2.46316411113114,3.78330107158851,3.58138853434638,3.38730795221958,3.6466382705052,2.46316411113114,3.80355336300261,5.42950562966419
"KO:K07722",3.62458903762309,3.94852917861657,5.4933393378695,2.46316411113114,4.04803246918256,2.46316411113114,2.46316411113114,4.18997028214968,4.2569540350694,2.46316411113114,2.46316411113114,2.46316411113114,4.42362898219294,3.35522193138076,2.46316411113114,5.83673134026467,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,7.67115290047094,2.46316411113114,2.46316411113114,2.46316411113114,4.77500399931118,4.38034969803707,4.30178467615753,3.39289153327335,4.7208411120205,4.3183455934665,2.46316411113114,4.04854182520926,4.1718447265858,2.46316411113114,5.36952999258837
"KO:K07723",3.44802410664495,3.31168973912114,2.46316411113114,4.81578081574044,2.46316411113114,6.88289419807071,4.4131404998029,4.3930302212619,3.51160010602835,2.46316411113114,6.35018820463024,5.56595893076371,2.46316411113114,4.02038302022,2.46316411113114,2.46316411113114,3.9689700871029,3.19038047449808,2.46316411113114,5.9572231899585,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.11764941334717,4.42384668461735,6.1625930566226,2.46316411113114,3.69793035336141,2.46316411113114,2.46316411113114,5.1164940935691,2.46316411113114
"KO:K07726",4.53805314679487,4.45353814528517,5.91411033978007,4.81578081574044,4.29974497765169,2.46316411113114,2.46316411113114,4.18997028214968,4.16228888636291,5.33842834638215,2.46316411113114,2.46316411113114,6.06300715745611,4.91411759884598,2.46316411113114,4.08895769106715,4.35754384184821,3.5592505751025,4.53777601819758,3.59917580505199,2.46316411113114,6.29594666464591,5.90748990563308,2.46316411113114,4.61856635176052,4.43887179288188,5.72609894698494,5.40294837665747,3.97161178426261,5.68229113154253,5.23000713481549,3.6466382705052,5.54078365983071,4.30088865373237,5.62122471770293
"KO:K07727",4.46355519114013,5.2173988939452,3.72907788817847,3.91498831582216,5.24793368428903,2.46316411113114,2.46316411113114,3.94523758044685,4.59412860423473,5.52119568567023,6.00986116243095,5.96162196470728,2.46316411113114,4.02038302022,2.46316411113114,2.46316411113114,2.46316411113114,4.8610757600752,4.18045921427006,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.34156316356267,4.69705974007066,4.26048693928302,3.39289153327335,4.89733885678539,4.67272857479565,3.38730795221958,4.96073776639815,5.05605557935174,4.21688066651525,4.89948824163933
"KO:K07729",4.19575465689256,3.49528360426533,2.46316411113114,6.12499098330672,4.12553790680348,2.46316411113114,2.46316411113114,2.46316411113114,4.34480127037062,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.7109234833979,2.46316411113114,2.46316411113114,3.90982602041186,3.92917059022809,9.16898043865936,4.73802095686014,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.05156561824522,4.22074480019826,4.74321515570561,5.00022073812263,5.49159258116678,2.46316411113114,2.46316411113114,3.94804627285744,5.62892751703156,5.76648477064841,4.89948824163933
"KO:K07733",5.10857150115396,2.46316411113114,2.46316411113114,2.46316411113114,3.82739853887507,2.46316411113114,2.46316411113114,5.74519075583183,4.05944947653103,3.83523985163358,2.46316411113114,2.46316411113114,9.22995240450163,7.28129174800599,2.46316411113114,6.64598892250751,2.46316411113114,2.46316411113114,3.98788379457407,6.34771826594199,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.83495461463621,3.76776197023955,2.46316411113114,4.82404757148972,4.13279135532086,3.91739221291529,4.46864297000068,4.52011458738049,6.8985091493995,2.46316411113114,4.24088191806916
"KO:K07734",4.9888570183126,4.04905182440548,4.63753778074923,4.44463729106756,4.33178767875124,4.00483947659837,2.46316411113114,4.98442041243303,4.95753352520094,4.74674908487213,5.19333004087323,2.46316411113114,2.46316411113114,4.88691038728381,2.46316411113114,2.46316411113114,3.5509712132183,4.24528420240155,2.46316411113114,3.50444654850853,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.61856635176052,4.67342783477153,4.12742294411815,5.08040536789836,5.46448242585254,4.50775845050796,4.44124478265103,5.15700378618425,3.88325026504695,5.4276348171896,4.37692153194336
"KO:K07735",8.8111337389562,7.44936719867503,7.29598505873064,7.23338880565144,9.38218518555377,7.75596528745686,6.73234007785825,13.8951851368608,11.2524280156936,7.12307459965009,5.07768475666548,4.18885197532711,7.33911074095286,6.8686661798909,2.46316411113114,7.26104903756075,6.61186830390271,7.00687433570755,7.53758686044323,6.96307156022791,14.4598999692289,9.1148330610577,6.57852570693273,7.2963617539953,6.98071495255478,7.78641761953251,7.37878722043262,7.39644701582378,6.80994036341031,7.16120663622738,7.44898373339357,7.90059337868138,7.50475461281479,7.28561857986083,11.833589806576
"KO:K07736",10.490785791156,10.008929934146,10.8659869766265,11.3513520716812,11.2672199960038,11.4467922585573,11.3078726198249,10.9359328644619,10.3041195023878,10.7759099012456,11.1507139814707,11.2830810794273,11.2518403327075,10.959592780141,11.540640377138,10.7636779007426,11.6748469292591,10.9589645714758,10.271705278887,10.8549427490359,9.41609022886576,11.7535680397098,10.1126206680991,11.5522633608822,9.97771214023087,10.4910204244422,9.80305072079096,10.599715772104,10.7236713824487,10.3348474921319,10.1882367929104,10.5493084692913,11.219309076038,10.743517168642,10.1602294742324
"KO:K07738",5.5976554258847,6.38023663180722,6.82439244958147,5.92168746148591,7.11946410629837,8.02879753921522,7.24103505019723,14.220723799463,5.7369284300864,6.38256994297606,6.40762445872412,7.09334576906259,6.91145532554329,5.94669032167012,2.46316411113114,5.12009977668029,3.71005111524221,5.36797484431859,6.11584879572465,5.19349607825741,2.46316411113114,6.66252699344787,2.46316411113114,6.24170923410291,7.14057911667893,6.31106611131013,6.79528312356254,6.56770040606424,7.24659180494259,7.52429327416855,6.82996009242285,6.15819534440024,3.70459245941122,7.8045495829498,7.22576268186426
"KO:K07739",3.92115899622619,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.88677473134101,3.6337833501532,3.92917059022809,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.450728775574,3.71552285117376,3.42788852417847,4.02423134434327,3.55295678784499,2.46316411113114,2.46316411113114,2.46316411113114,4.50548007104579,3.80355336300261,3.70068839815453
"KO:K07740",4.05130290969519,5.89716087864389,2.46316411113114,2.46316411113114,3.72477311267812,2.46316411113114,2.46316411113114,2.46316411113114,5.15471557984814,3.61729209572687,2.46316411113114,5.14231182926863,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.58949697169857,7.38839102677764,5.89991998114331,2.46316411113114,2.46316411113114,8.01360664752398,2.46316411113114,2.46316411113114,2.46316411113114,5.39357078074068,2.46316411113114,2.46316411113114,2.46316411113114,4.64562829827803,5.09466110050249,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K07742",5.24333750687227,4.98471076511137,5.83939114447546,6.53400791096245,5.11501925794276,8.73119616738103,8.15970125456771,2.46316411113114,4.61144338280678,4.69952367428147,9.15656767293427,9.06652638646999,5.69807158637439,4.9407870230483,9.51517267066258,7.15993676208994,5.74775058175319,6.91272652906367,5.3460572029485,7.38214325029788,5.13161930623167,6.29594666464591,2.46316411113114,7.56792562819458,6.59509858546166,6.44415471286815,6.29849441135495,7.63036874501815,7.88297649516082,7.64851194118068,5.85083444934247,5.67638683013428,7.58312287330936,8.22032379955325,6.36183094828805
"KO:K07746",4.95909040602383,5.38231023192435,5.22364245931166,5.0388065171973,4.00724419734816,2.46316411113114,2.46316411113114,4.07403798186869,4.16228888636291,4.01595363683096,2.46316411113114,2.46316411113114,5.52084958637287,5.46175784942509,2.46316411113114,5.58431128926595,4.83732702843653,5.00094447489484,4.7429967511265,2.46316411113114,2.46316411113114,2.46316411113114,5.26778612077133,2.46316411113114,6.13683616993962,5.54108064934195,5.97147678442607,5.79490887044466,5.86647321828162,5.9311941141894,5.65022994918141,4.2674122661543,6.62926062463153,5.62248787286096,6.49245856625499
"KO:K07749",8.57710662325546,9.37551000450386,9.83210226007446,7.3984265808659,8.60716211221143,5.59864324563759,7.12468655403842,9.78695015688907,8.66218424433645,8.96009581806603,5.4553092279945,7.28369552059496,9.67894160322552,9.27057447745167,6.99076339854381,8.253222339843,8.48243898925239,7.91749922684297,8.14178965878803,8.00150755203512,5.57697219088462,10.1005199411721,5.90748990563308,8.58858956344781,9.71493194368801,9.26889883121128,9.12168963357371,8.23224042426845,8.40593539886349,9.69568774488678,9.04641383624032,8.92249206025534,8.22350138225101,7.76438220238488,9.14568709997373
"KO:K07768",3.60134006723485,3.31168973912114,4.63753778074923,2.46316411113114,4.73506288812828,2.46316411113114,2.46316411113114,2.46316411113114,3.17833185742173,2.46316411113114,2.46316411113114,5.31664319403051,2.46316411113114,2.46316411113114,2.46316411113114,3.95916081682657,3.5509712132183,3.3000176039767,3.91576323903554,3.76450170672872,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.39289153327335,4.97758781454493,4.17383215483539,3.52451510830261,3.57387017649583,2.46316411113114,5.65248802783286,2.46316411113114
